timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-07-31T15:34:34,codecarbon,2ae8d9ae-a37c-4269-92bd-3f6b2b813c08,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.857582708995324,1.0640890077199997e-07,1.8166009095969033e-08,0.6025,0.0394,3.0,4.296710899276959e-07,4.5954200495770144e-08,2.139165243352181e-06,2.614790533775647e-06,Sweden,SWE,,,,macOS-13.0.1-arm64-arm-64bit,3.12.7,3.0.4,8,Apple M1 Pro,1,Apple M1 Pro,,,16.0,machine,N,1.0
2025-07-31T15:34:35,codecarbon,21ea4f60-731a-4a8e-9519-8d40da8e1a69,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.1114461249962915,2.8208643878286316e-07,4.6157068722099614e-08,5.713333333333334,0.0479,3.0,4.50629254348907e-06,5.9393292878237854e-08,2.3660364583338375e-06,6.931722294701146e-06,Sweden,SWE,,,,macOS-13.0.1-arm64-arm-64bit,3.12.7,3.0.4,8,Apple M1 Pro,1,Apple M1 Pro,,,16.0,machine,N,1.0
2025-07-31T15:34:40,codecarbon,f2b0f4f9-3257-4db8-ad79-2d574416e6bf,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.8746473750215955,1.211838418107708e-07,2.4860022169343875e-08,3.42025,0.0306666666666666,3.0,1.5716706283706054e-06,2.7801943194450973e-08,1.3783832291665022e-06,2.9778558007315587e-06,Sweden,SWE,,,,macOS-13.0.1-arm64-arm-64bit,3.12.7,3.0.4,8,Apple M1 Pro,1,Apple M1 Pro,,,16.0,machine,N,1.0
2025-07-31T15:34:42,codecarbon,75e8e1bd-414f-473e-9ba3-7ceca88c369b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.092157458013389,1.000729417026157e-07,1.6426519240894474e-08,0.2979,0.011,3.0,2.209678145507278e-07,1.3147811364785109e-08,2.224981110848603e-06,2.459096736764116e-06,Sweden,SWE,,,,macOS-13.0.1-arm64-arm-64bit,3.12.7,3.0.4,8,Apple M1 Pro,1,Apple M1 Pro,,,16.0,machine,N,1.0
2025-07-31T15:34:46,codecarbon,2053aa93-488a-4ac5-9732-06060875d2d2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.690090958989458,1.060864701167933e-07,2.2619277759092972e-08,4.3395,0.028,3.0,1.5275144979775723e-06,2.3561474999846215e-08,1.0557914583235592e-06,2.6068674313009776e-06,Sweden,SWE,,,,macOS-13.0.1-arm64-arm-64bit,3.12.7,3.0.4,8,Apple M1 Pro,1,Apple M1 Pro,,,16.0,machine,N,1.0
2025-07-31T15:34:48,codecarbon,45d01b9a-d9fc-4ad5-8f52-089fb8bcf422,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.795747375028441,8.741873026716046e-08,1.8228385156889553e-08,2.6436,0.0,3.0,1.006555778650014e-06,0.0,1.1415884716795214e-06,2.1481442503295357e-06,Sweden,SWE,,,,macOS-13.0.1-arm64-arm-64bit,3.12.7,3.0.4,8,Apple M1 Pro,1,Apple M1 Pro,,,16.0,machine,N,1.0
