timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-07-31T12:14:10,codecarbon,51a6328e-e1fc-4b55-a9e7-78319f04f8af,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.6009594580100384,2.216390546784022e-09,6.155000001052061e-10,8.6677,0.0237,3.0,3.107701507862334e-08,1.2944952620367988e-08,1.0441493335141181e-08,5.4463461034132523e-08,Sweden,SWE,västra götaland county,,,macOS-13.0.1-arm64-arm-64bit,3.12.7,3.0.4,8,Apple M1 Pro,1.0,Apple M1 Pro,12.5785,57.6735,16.0,machine,N,1.0
2025-07-31T12:15:11,codecarbon,50d1e3cd-1a32-4a63-b154-ea7376afd745,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.251233291986864,4.132232316485938e-09,1.270973795288829e-09,0.5958000000000001,0.1753,3.0,3.585950561915525e-09,8.0178038364936e-08,1.7777535006947195e-08,1.015415239337987e-07,Sweden,SWE,västra götaland county,,,macOS-13.0.1-arm64-arm-64bit,3.12.7,3.0.4,8,Apple M1 Pro,1.0,Apple M1 Pro,12.5785,57.6735,16.0,machine,N,1.0
2025-07-31T13:22:01,codecarbon,7ea790a7-9248-4435-bf66-25df98df8c12,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.802681417000713,8.864581247836373e-07,9.043016773413242e-08,5.0,0.0,3.0,1.3614560822235137e-05,0.0,8.168413125022199e-06,2.1782973947257335e-05,Sweden,SWE,västra götaland county,,,macOS-13.0.1-arm64-arm-64bit,3.12.7,3.0.4,8,Apple M1 Pro,,,12.5785,57.6735,16.0,machine,N,1.0
2025-07-31T13:25:33,codecarbon,8fb34824-c62b-42c0-b929-1763f9a60db3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,16.789673084014794,7.318263172837191e-07,4.3587883672403386e-08,1.7315999999999998,0.065,3.0,6.481538772913074e-06,2.726398812043449e-07,1.122902118084312e-05,1.7983199834960537e-05,Sweden,SWE,västra götaland county,,,macOS-13.0.1-arm64-arm-64bit,3.12.7,3.0.4,8,Apple M1 Pro,1.0,Apple M1 Pro,12.5785,57.6735,16.0,machine,N,1.0
